timestamp,open,high,low,close,volume
1764200700,3021.09,3029.85,3020.69,3026.56,2844.3445
1764201600,3026.56,3028.19,3004.61,3012.4,4825.2584
1764202500,3012.41,3018.0,3009.5,3016.86,2066.3144
1764203400,3016.86,3025.0,3014.98,3023.15,1425.1656
1764204300,3023.15,3048.0,3021.55,3035.59,9497.9461
1764205200,3035.59,3050.71,3031.65,3036.46,5749.8235
1764206100,3036.46,3038.88,3028.06,3032.81,2879.9492
1764207000,3032.81,3040.0,3029.84,3039.99,1627.3108
1764207900,3040.0,3057.3,3035.07,3052.6,5223.3109
1764208800,3052.6,3054.32,3041.53,3047.75,4605.9439
1764209700,3047.76,3067.79,3045.92,3067.47,6290.7739
1764210600,3067.47,3071.37,3057.38,3067.2,6060.6807
1764211500,3067.19,3068.6,3036.78,3037.46,10742.4888
1764212400,3037.46,3047.17,3035.91,3043.01,2515.838
1764213300,3043.01,3052.0,3041.01,3046.22,2870.3801
1764214200,3046.22,3046.22,3030.14,3033.09,4751.5815
1764215100,3033.09,3037.66,3030.1,3033.53,2423.8176
1764216000,3033.53,3050.32,3031.76,3048.69,2599.8957
1764216900,3048.69,3053.98,3037.63,3038.89,3066.1369
1764217800,3038.89,3045.86,3036.16,3041.86,1240.037
1764218700,3041.86,3043.64,3039.41,3041.4,1027.6645
1764219600,3041.4,3045.8,3035.05,3037.41,1451.9352
1764220500,3037.42,3043.05,3033.66,3038.57,1669.0073
1764221400,3038.56,3038.56,3020.0,3023.44,5955.6217
1764222300,3023.43,3028.0,3017.45,3023.49,3447.0883
1764223200,3023.49,3030.94,3022.75,3029.94,1429.0763
1764224100,3029.93,3034.02,3025.14,3033.23,1842.5906
1764225000,3033.23,3034.5,3028.0,3030.77,1419.8997
1764225900,3030.76,3032.16,3023.51,3028.04,1781.6948
1764226800,3028.04,3031.5,3025.86,3029.95,1084.861
1764227700,3029.95,3036.34,3028.82,3034.2,985.9429
1764228600,3034.19,3034.19,3027.7,3029.57,2040.8003
1764229500,3029.56,3035.56,3028.0,3033.9,2957.5785
1764230400,3033.89,3035.53,3020.69,3021.58,2401.807
1764231300,3021.59,3026.79,3021.58,3022.93,2587.8713
1764232200,3022.93,3027.86,3017.78,3024.2,2081.9056
